answer,latitude,longitude,category,dinner_from,dinner_to
PRE27/ARE618/SUB8903,34.696485,135.4987716,和食・日本料理,17:00:00,1:00:00
PRE43/ARE142/SUB14201,32.8020138,130.7078806,ラーメン・麺類,18:00:00,27:00:00
PRE13/ARE8/SUB805,35.6560218,139.7064439,居酒屋・バー,17:00:00,22:00:00
PRE27/ARE97/SUB9701,34.6463939,135.5106752,居酒屋・バー,0:00:00,0:00:00
PRE27/ARE86/SUB8604,34.6640872,135.5617743,居酒屋・バー,17:00:00,25:00:00
PRE13/ARE17/SUB1705,35.6894935,139.8331998,不明,16:00:00,0:00:00
PRE22/ARE78/SUB32908,34.9514263,138.3641073,不明,17:00:00,22:00:00
PRE13/ARE14/SUB1405,35.657086,139.7323915,その他,17:00:00,23:30:00
PRE13/ARE1/SUB112,35.6924775,139.6995772,こだわりの肉料理,17:00:00,23:00:00
PRE13/ARE19/SUB1905,35.5709749,139.6860583,居酒屋・バー,17:00:00,25:00:00
PRE35/ARE229/SUB22901,34.0056928,130.9250566,イタリアン,18:00:00,22:00:00
PRE13/ARE17/SUB1704,35.6868497,139.7992335,イタリアン,18:00:00,23:00:00
PRE03/ARE363/SUB25702,39.3621943,141.9038707,丼もの・揚げ物,17:00:00,20:30:00
PRE13/ARE25/SUB2502,35.6517861,139.5447809,焼肉,15:00:00,23:00:00
PRE01/ARE164/SUB16401,43.0563451,141.3215882,居酒屋・バー,17:00:00,24:00:00
PRE17/ARE155/SUB15501,36.5392614,136.6817237,焼肉,17:00:00,23:00:00
PRE22/ARE78/SUB7801,34.9732976,138.3853789,アジア・エスニック,17:00:00,23:00:00
PRE12/ARE45/SUB4501,35.6085817,140.1093025,和食・日本料理,17:00:00,24:00:00
PRE24/ARE250/SUB25001,34.9702449,136.6193182,焼肉,18:00:00,2:00:00
PRE20/ARE298/SUB29801,36.0480016,138.1146093,中華,17:30:00,23:00:00
PRE01/ARE164/SUB43804,43.0553456,141.354025,居酒屋・バー,17:00:00,4:00:00
PRE11/ARE52/SUB5201,35.8061402,139.7000421,アジア・エスニック,17:00:00,23:00:00
PRE13/ARE3/SUB301,35.6966537,139.4177271,居酒屋・バー,16:00:00,24:00:00
PRE11/ARE50/SUB5002,35.9136569,139.4828016,居酒屋・バー,17:00:00,23:00:00
PRE13/ARE6/SUB601,35.7049523,139.7556024,居酒屋・バー,17:00:00,23:00:00
PRE15/ARE157/SUB15701,37.9102726,139.0636632,居酒屋・バー,17:00:00,23:30:00
PRE13/ARE14/SUB1405,35.6550518,139.7367192,フレンチ,17:30:00,23:30:00
PRE14/ARE37/SUB3701,35.529564,139.69947,イタリアン,16:00:00,25:00:00
PRE11/ARE50/SUB5002,35.906999,139.481148,居酒屋・バー,16:00:00,24:00:00
PRE23/ARE62/SUB6202,35.171042,136.900518,居酒屋・バー,17:00:00,23:00:00
PRE20/ARE298/SUB56006,36.0566025,138.2822998,フレンチ,17:30:00,22:00:00
PRE13/ARE25/SUB2501,35.6727519,139.4814634,居酒屋・バー,16:30:00,23:30:00
PRE01/ARE164/SUB43803,43.0663861,141.3543741,居酒屋・バー,17:00:00,23:00:00
PRE11/ARE49/SUB4904,36.1151505,139.628115,丼もの・揚げ物,16:00:00,20:00:00
PRE13/ARE14/SUB1405,35.660614,139.7377699,焼肉,19:00:00,21:00:00
PRE40/ARE124/SUB12302,33.5928987,130.3932411,鍋,16:30:00,24:00:00
PRE13/ARE2/SUB202,35.6734526,139.7612342,イタリアン,17:00:00,23:30:00
PRE13/ARE22/SUB2208,35.6757489,139.643283,焼鳥・串料理,17:00:00,1:00:00
PRE14/ARE39/SUB3902,35.4451849,139.6360439,居酒屋・バー,16:30:00,24:00:00
PRE13/ARE12/SUB1201,35.7049571,139.6644632,郷土料理,18:00:00,24:00:00
PRE20/ARE273/SUB27301,36.2270646,137.9687801,焼肉,17:00:00,23:00:00
PRE45/ARE141/SUB14101,31.914814,131.4234134,居酒屋・バー,18:00:00,23:00:00
PRE14/ARE33/SUB57802,35.4548638,139.6036684,洋食・西洋料理,17:30:00,23:00:00
PRE13/ARE19/SUB1903,35.5604221,139.7137434,居酒屋・バー,17:30:00,24:00:00
PRE13/ARE2/SUB1601,35.6671113,139.7563274,居酒屋・バー,16:00:00,29:00:00
PRE13/ARE665/SUB2001,35.6072912,139.6679246,フレンチ,18:00:00,22:00:00
PRE13/ARE4/SUB402,35.6993752,139.4810683,居酒屋・バー,15:00:00,24:00:00
PRE13/ARE11/SUB1104,35.6953999,139.7576929,焼肉,17:00:00,23:00:00
PRE14/ARE39/SUB3902,35.4416141,139.6369417,不明,17:00:00,21:00:00
PRE13/ARE14/SUB1405,35.6564763,139.7333829,鍋,17:00:00,20:00:00
PRE14/ARE37/SUB58505,35.614401,139.5313058,フレンチ,18:00:00,22:00:00
PRE33/ARE153/SUB15301,34.6671272,133.9230371,ラーメン・麺類,18:00:00,21:00:00
PRE13/ARE14/SUB1405,35.6559119,139.7334434,フレンチ,17:30:00,23:00:00
PRE46/ARE287/SUB25401,28.3995934,129.5225185,焼肉,17:30:00,22:00:00
PRE14/ARE34/SUB31301,35.3368734,139.488275,焼肉,17:00:00,23:00:00
PRE13/ARE1/SUB101,35.6943987,139.703924,ラーメン・麺類,17:00:00,6:00:00
PRE34/ARE152/SUB56606,34.3973075,132.4677523,フレンチ,17:30:00,24:00:00
PRE13/ARE664/SUB2205,35.6507428,139.6355774,焼鳥・串料理,16:00:00,2:00:00
PRE27/ARE92/SUB62105,34.705207,135.5110722,居酒屋・バー,17:30:00,24:00:00
PRE13/ARE14/SUB1405,35.6482105,139.7369758,その他,17:00:00,22:30:00
PRE13/ARE662/SUB66202,35.7305043,139.7164412,しゃぶしゃぶ・すき焼き,16:00:00,23:30:00
PRE13/ARE662/SUB66201,35.7336644,139.7098692,焼肉,17:30:00,22:00:00
PRE12/ARE463/SUB4602,35.4280704,139.931153,カフェ・スイーツ,17:00:00,22:00:00
PRE40/ARE124/SUB12404,33.5779174,130.4040481,居酒屋・バー,18:00:00,24:00:00
PRE28/ARE98/SUB9802,34.6888414,135.1884786,ラーメン・麺類,17:00:00,21:00:00
PRE47/ARE144/SUB14402,26.2173063,127.6811146,丼もの・揚げ物,17:00:00,21:00:00
PRE13/ARE2/SUB201,35.6685533,139.7634756,和食・日本料理,18:00:00,22:00:00
PRE11/ARE50/SUB5001,35.8284922,139.6088702,イタリアン,17:00:00,22:00:00
PRE13/ARE8/SUB805,35.6571847,139.7030928,イタリアン,17:00:00,23:30:00
PRE13/ARE662/SUB66202,35.7321621,139.7138113,ラーメン・麺類,18:00:00,22:00:00
PRE27/ARE616/SUB61602,34.7029045,135.5626355,しゃぶしゃぶ・すき焼き,16:00:00,24:00:00
PRE01/ARE164/SUB43802,43.0583327,141.3439525,ビュッフェ・バイキング,17:00:00,22:30:00
PRE12/ARE45/SUB4501,35.6099022,140.1177788,焼鳥・串料理,17:00:00,2:00:00
PRE13/ARE22/SUB2203,35.6673556,139.6492913,居酒屋・バー,17:00:00,24:00:00
PRE13/ARE7/SUB701,35.6456692,139.7072936,焼鳥・串料理,18:00:00,23:00:00
PRE03/ARE161/SUB16101,39.7022177,141.137539,居酒屋・バー,16:00:00,23:00:00
PRE40/ARE122/SUB12201,33.5890903,130.3988223,ビュッフェ・バイキング,18:00:00,23:00:00
PRE11/ARE54/SUB5401,35.8674572,139.7984566,洋食・西洋料理,17:00:00,22:30:00
PRE04/ARE158/SUB53103,38.269412,140.8739277,居酒屋・バー,17:00:00,23:00:00
PRE22/ARE331/SUB7802,34.850541,138.2527093,居酒屋・バー,17:30:00,24:00:00
PRE01/ARE164/SUB43802,43.0631165,141.3556488,フレンチ,17:00:00,21:00:00
PRE20/ARE227/SUB22701,36.3896597,138.2122786,焼肉,17:00:00,24:00:00
PRE27/ARE627/SUB62704,34.6086407,135.5707031,アジア・エスニック,17:00:00,23:00:00
PRE13/ARE9/SUB902,35.7055858,139.7933283,中華,17:00:00,23:30:00
PRE13/ARE24/SUB2401,35.7635276,139.6787342,中華,18:00:00,23:00:00
PRE13/ARE14/SUB1405,35.6490565,139.7229333,イタリアン,18:00:00,23:00:00
PRE13/ARE14/SUB1405,35.655913,139.735378,居酒屋・バー,17:00:00,23:30:00
PRE40/ARE137/SUB13701,33.8073454,130.570327,フレンチ,18:00:00,22:00:00
PRE27/ARE90/SUB61903,34.6778967,135.5357128,丼もの・揚げ物,19:00:00,22:30:00
PRE22/ARE322/SUB32203,34.6961919,138.9732841,ビュッフェ・バイキング,17:30:00,21:00:00
PRE40/ARE125/SUB12502,33.5782926,130.3774985,焼鳥・串料理,17:00:00,24:00:00
PRE13/ARE6/SUB602,35.6997922,139.7472788,居酒屋・バー,17:00:00,22:00:00
PRE12/ARE41/SUB4101,35.8169907,139.9673555,洋食・西洋料理,17:00:00,22:00:00
PRE11/ARE54/SUB5401,35.8928813,139.7962665,居酒屋・バー,18:00:00,2:00:00
PRE34/ARE152/SUB56607,34.4001073,132.4858374,和食・日本料理,17:00:00,21:00:00
PRE12/ARE45/SUB4504,35.6362917,140.092546,居酒屋・バー,17:00:00,20:00:00
PRE34/ARE248/SUB24801,34.2486079,132.5719717,お好み焼・粉物,17:30:00,20:40:00
PRE13/ARE9/SUB903,35.7284917,139.7786926,その他,17:00:00,23:00:00
PRE11/ARE489/SUB4902,36.1420024,139.3913478,すし・魚料理,17:00:00,22:00:00
PRE13/ARE12/SUB1201,35.718507,139.6533395,アジア・エスニック,17:00:00,23:00:00
PRE40/ARE137/SUB65308,33.5863418,130.4818437,イタリアン,17:30:00,21:00:00
PRE11/ARE53/SUB5301,35.9063812,139.6084278,焼鳥・串料理,17:00:00,23:00:00
PRE04/ARE158/SUB53103,38.2597428,140.8789866,焼鳥・串料理,17:00:00,20:00:00
PRE28/ARE98/SUB9801,34.6920313,135.1969207,居酒屋・バー,17:00:00,22:00:00
PRE41/ARE140/SUB14002,33.3735301,130.515441,洋食・西洋料理,18:00:00,23:00:00
PRE07/ARE163/SUB16302,37.3897004,140.341793,郷土料理,18:00:00,23:30:00
PRE25/ARE119/SUB11901,34.9867858,135.9277803,居酒屋・バー,18:00:00,24:00:00
PRE13/ARE14/SUB1405,35.6596224,139.7421766,洋食・西洋料理,17:00:00,22:30:00
PRE28/ARE103/SUB10301,34.7426238,135.3572254,フレンチ,18:00:00,23:00:00
PRE28/ARE105/SUB10501,34.8127784,134.6821524,焼肉,17:00:00,22:00:00
PRE40/ARE127/SUB12703,33.5888538,130.4051041,ラーメン・麺類,17:30:00,0:30:00
PRE30/ARE283/SUB28302,33.5677129,135.4386842,丼もの・揚げ物,17:00:00,21:00:00
PRE14/ARE572/SUB57206,35.4413479,139.3649579,居酒屋・バー,17:00:00,24:00:00
PRE27/ARE94/SUB9401,34.6699254,135.5022158,洋食・西洋料理,18:00:00,2:00:00
PRE01/ARE261/SUB44506,42.109912,142.985258,和食・日本料理,17:00:00,21:00:00
PRE40/ARE134/SUB65203,33.8653117,130.7649041,中華,17:00:00,23:00:00
PRE13/ARE14/SUB1405,35.6532242,139.7356552,焼鳥・串料理,18:00:00,24:00:00
PRE11/ARE52/SUB5203,35.8138888,139.6480774,居酒屋・バー,17:00:00,24:00:00
PRE43/ARE142/SUB14201,32.7868154,130.690087,焼肉,18:00:00,24:00:00
PRE13/ARE21/SUB2102,35.7663606,139.8463761,ラーメン・麺類,18:00:00,21:00:00
PRE22/ARE337/SUB7904,34.6940952,137.560285,洋食・西洋料理,17:30:00,22:00:00
